,,,Slide ID (1st chip),4E-BP1_pS65-R-V_GBL9026432,4E-BP1_pT37_T46-R-V_GBL9026591,ACC_pS79-R-V_GBL9026433,Akt_pS473-R-V_GBL9026436,Akt_pT308-R-V_GBL9026437,AMPK_pT172-R-V_GBL9026439,Bad_pS112-R-V_GBL9026440,c-Met_pY1235-R-V_GBL9026507,C-Raf_pS338-R-E_GBL9026456,Chk1_pS345-R-E_GBL9026525,Chk2_pT68-R-C_GBL9026452,EGFR_pY1068-R-C_GBL9026459,EGFR_pY1173-R-V_GBL9026461,ER-alpha_pS118-R-V_GBL9026463,GSK3-alpha-beta_pS21_S9-R-V_GBL9026467,GSK3_pS9-R-V_GBL9026538,HER2_pY1248-R-C_GBL9026468,HER3_pY1298-R-C_GBL9026508,JNK_pT183_pT185-R-V_GBL9026522,MAPK_pT202_Y204-R-V_GBL9026472,MEK1_pS217_S221-R-V_GBL9026588,mTOR_pS2448-R-E_GBL9026476,NDRG1_pT346-R-V_GBL9026606,NF-kB-p65_pS536-R-C_GBL9026478,p27_pT157-R-C_GBL9026587,p27_pT198-R-V_GBL9026521,p38_pT180_Y182-R-V_GBL9026480,p70S6K_pT389-R-V_GBL9026483,p90RSK_pT359_S363-R-C_GBL9026512,PDK1_pS241-R-V_GBL9026486,PEA15_pS116-R-V_GBL9026599,PKC-alpha_pS657-R-V_GBL9026488,PKC-delta_pS664-R-V_GBL9026596,PKC-pan_betaII_pS660-R-V_GBL9026610,PRAS40_pT246-R-V_GBL9026509,Rb_pS807_S811-R-V_GBL9026490,Rictor_pT1135-R-V_GBL9026609,S6_pS235_S236-R-V_GBL9026494,S6_pS240_S244-R-V_GBL9026495,Src_pY416-R-E_GBL9026496,Src_pY527-R-V_GBL9026497,STAT3_pY705-R-V_GBL9026498,TAZ_pS89-R-E_GBL9026552,YAP_pS127-R-C_GBL9026513,YB-1_pS102-R-V_GBL9026518
UACC812,DMSO,IGF1,5,2.9205749788,4.5020054173,0.6013237544,2.311037108,1.0641098897,4.543606988,0.8528400592,0.6357646234,0.8662919816,0.7775730523,0.5739373393,5.9063275165,1.2787766165,1.2498926597,3.8080898748,2.1390661686,7.0101127826,1.6563182138,0.287670139,1.0903584143,1.6092525857,1.0422701673,1.0813107753,1.2376183941,0.6158376702,1.1247857307,0.8912470303,2.4524103293,0.4595191089,2.9177517987,12.0899361719,0.188770578,0.7426705011,2.0956002091,6.0654708938,4.5526448164,1.4243443447,5.4494240478,5.4555976315,1.5799824272,4.5503162547,0.2679134394,1.8313121141,3.0445012341,0.6818087726
UACC812,DMSO,FGF1,5,2.6467085753,3.8394557079,0.6610476402,2.6668035546,1.2150358639,4.3102001291,0.7898608011,0.6568044563,0.9765344641,0.8085174442,0.6380067358,6.2841073837,1.3256114634,1.2786280726,4.0372445079,2.2996221739,7.8685326774,1.8083830666,0.3233665276,1.1284181814,1.808948392,1.3881503809,1.0877301214,1.2676511091,0.581692507,1.1108765791,0.872857783,2.5178153622,0.3965309931,2.5019862341,6.8028709085,0.2171894844,0.782322911,2.2009471236,6.0149597025,4.7764274877,1.8151175475,6.8812053396,6.3768573677,1.6459721774,4.4627886471,0.2823844436,1.7754448688,2.9107364912,0.6174872301
UACC812,DMSO,NRG1,5,3.6598605049,5.1095895799,0.6233023336,7.239074302,2.8096436462,5.2114067351,0.8636764073,0.5946908453,0.9233057813,0.743698083,0.6265448374,6.160419597,1.2005733999,1.2579458555,5.3911737127,2.8775741986,7.9215372684,2.341780013,0.3168105353,2.3129454226,3.217701185,1.0777407712,1.2586066087,1.2255343902,0.4837207643,0.9980437098,0.9448837849,3.1750692289,0.4067979309,3.3129496322,10.1740012212,0.194969238,0.6923876073,3.0296221381,8.1799075542,5.5105450168,1.6613658219,8.299777535,7.2259461046,1.9017040462,5.1792679528,0.2512577298,1.6670890531,3.2073405425,0.5962335795
UACC812,PD173074,EGF,15,2.554002934,3.5029242078,0.9080818694,1.5445535832,0.9774089274,4.1752066067,0.9367046593,0.6626071919,0.9896618135,0.8647690748,0.6506066964,5.0794995653,1.2509142215,1.2687548008,3.3070393292,2.0711056206,7.0229438449,1.6389954938,0.354624757,1.0285980415,1.7803024812,1.6700223314,0.9890236502,1.5286802855,0.4861955391,1.1551806384,0.8767269332,2.2106570365,0.4056846836,2.428262129,1.4946456745,0.2218540396,0.8200500314,2.4707760857,4.6273422536,4.6338259362,1.8119444455,5.6351175963,4.872249769,1.5749172175,4.8076158681,0.2980498317,1.2480726418,2.5139994205,0.6625411588
UACC812,PD173074,IGF1,15,2.5449121477,3.5566875928,0.8171146877,1.8297796322,1.0197350818,3.6596395408,0.8883783744,0.6539324239,0.9580318716,0.8609534688,0.668801655,5.1092859078,1.3012852267,1.2686863306,3.0881647694,2.0510116651,6.9698094833,1.5191992459,0.3614474233,0.9319582626,1.4699554866,1.627156215,0.9632328748,1.5237225521,0.5978061522,1.0544528582,0.8038558214,2.3220949864,0.453145938,2.5053637415,1.4363547105,0.213035579,0.801119607,2.3767117063,4.687752157,4.4176692671,1.8329508764,4.9780281228,4.1994231536,1.6341115164,4.9901043951,0.3108767454,1.1254013992,2.3513007321,0.68078992
UACC812,GSK690693_GSK1120212,EGF,15,2.2391150664,3.4949045423,0.6882073696,12.6657560623,7.7154411253,3.1848652884,0.6571420853,0.6578352509,1.0621506605,0.8957120276,0.644953293,15.1697355538,1.6035992666,1.2467115161,2.6949851601,1.9768319942,14.1172840803,2.1120513252,0.3681098054,0.1181763136,2.186093375,1.3917900488,0.8284942851,1.3986968082,0.5127529462,1.0160402622,0.9001913497,1.1801441425,0.1967213649,2.5351276595,4.7531652997,0.2114748477,0.7833419369,1.778584362,4.3371978198,3.225697615,1.3287333095,2.9473901039,4.4406938466,2.4270164934,5.1654942975,0.3204764214,2.1419493971,2.1515871733,0.5986743086
UACC812,GSK690693_GSK1120212,IGF1,15,2.558530222,4.08319308,0.8203188774,14.4956128527,10.2830640472,4.5007536006,0.6190842095,0.6490216134,1.1142779692,0.8203647407,0.6494839132,19.4415651892,1.4484382208,1.1603200984,2.8973606498,1.836568673,17.6005313883,2.2961266183,0.3444895769,0.1101472122,1.6407626484,1.3824070444,0.7547570269,1.3233385047,0.5263318675,1.07677845,0.8017207898,1.3183741943,0.2433279881,3.121718263,1.435204223,0.2368553448,0.7493801807,2.1641379714,5.2217042549,4.1697695259,1.552956073,4.4276518113,3.541969709,3.2182437834,8.3806607028,0.3317887052,1.0922450889,2.4464794116,0.5455873263
UACC812,PD173074,FGF1,15,2.3325219597,3.7015674837,0.5963614005,2.2083117217,1.0348320558,3.3537647541,0.819160553,0.6501734013,0.961894408,0.8983893712,0.6101238605,6.165598108,1.3188204875,1.2126804581,3.39558201,2.0603312009,7.7220520043,1.6504584165,0.335180308,0.8133708514,1.4727508769,1.7039793317,0.9774418579,1.3697737109,0.5891052024,1.0453733523,0.8054321407,2.1547819893,0.3497057756,2.358537346,2.2058629651,0.2181079315,0.8205525797,2.1017140509,4.8996256485,4.7514273742,1.8792108153,6.7149173261,5.7933098498,1.5841071491,5.2754267075,0.2907189605,1.7505395262,2.5071983819,0.7251470724
UACC812,PD173074,NRG1,15,2.528789405,3.7930490224,0.7331160375,6.1660403003,2.8127523926,3.5684101081,0.8769268681,0.5640780864,1.0732581435,0.8756118393,0.6454837522,3.8888747008,1.296943816,1.3242609348,4.1595801875,2.5646424493,5.6809247219,2.208860682,0.3559318164,2.1565729752,6.0986228013,1.7510790299,1.1749134002,1.3859163472,0.5401570133,1.0271129632,0.9618670324,2.3585206055,0.4618059061,2.5314151441,5.2605133557,0.2162299544,0.874569284,2.9126405963,5.6434627202,4.3772771557,1.8687411527,5.9200327235,7.1657845505,1.5609081066,5.4364548086,0.2799173533,2.2737197291,2.4036583461,0.6813412988
UACC812,GSK690693_GSK1120212,FGF1,15,2.2959402594,3.5880399424,0.830250383,14.2162542632,9.0694077023,4.2000119387,0.5903126632,0.6878761673,1.0531609433,0.85214629,0.6375500156,15.1367979425,1.5469552004,1.1691810258,2.7135594591,1.7220259854,15.5811371127,2.2467033436,0.3718657675,0.0920370983,2.0961599845,1.3298088999,0.731830549,1.2589900391,0.5847236746,0.9522743022,0.8360671925,1.0337640442,0.2233995367,2.5594706443,1.599707183,0.2391770476,0.8149628242,1.7918106616,4.3237544413,3.4423034442,1.1734768101,2.8105475865,3.7146675519,2.7421987279,5.9365743025,0.3475912173,1.396813431,2.2331956346,0.567344064
UACC812,GSK690693_GSK1120212,NRG1,15,2.631882903,3.8900552705,0.7140021107,15.652790726,10.1426724943,3.8223471703,0.6153027646,0.6235545553,1.0309874823,0.8678010908,0.6329329429,13.1113302796,1.6039338334,1.2018307353,3.2122580406,1.9657280492,13.584523773,2.7412223662,0.3639484143,0.1385483562,2.8080705337,1.3229183043,0.7835343237,1.2503047847,0.6695962829,0.9505511195,0.9737244751,1.0455430408,0.2207244885,2.5620436691,9.8762255658,0.2087258006,0.8529299418,1.7022008981,4.9189570261,3.4491383699,1.0977988555,2.894253224,4.2187410318,2.49048584,5.6346930409,0.3319087427,2.4715623603,2.3485436932,0.5780569607
UACC812,DMSO,EGF,15,2.8508083998,4.0867044607,0.7148755409,2.1167623654,1.0069823051,4.3317371972,0.8166124644,0.6197928849,0.8930931895,0.849149216,0.6009946704,5.1861781611,1.3467961119,1.2349053609,3.847040325,2.2209736667,7.0795280107,1.8347211002,0.3062179037,0.891575693,1.5185028177,1.7363658893,0.9617318385,1.3104682938,0.6173504598,0.9558277609,0.7889552993,2.5520391647,0.4198137912,2.6532207123,1.8288043835,0.223545145,0.8142391371,2.5343409729,6.0925354178,6.3210117415,1.9613887752,8.1091530079,6.7660042293,1.6710450246,6.3038011815,0.2695610856,1.548838405,2.9459618855,0.6128290289
UACC812,DMSO,IGF1,15,2.3008621619,3.5234313882,0.7827232561,2.0826630103,1.277565645,3.7118191294,0.8806795215,0.6293261174,1.027953508,0.8189489166,0.5975484404,6.0631352588,1.3579237836,1.2503661221,3.5979446199,2.2262218511,8.2518313803,1.9828435409,0.317284472,0.7289894172,1.2727983292,1.6231150396,0.9203894957,1.3715020657,0.5855082232,1.1520283293,0.796968332,2.4383715271,0.3761587595,2.7696715241,1.6054600178,0.2455488165,0.7552845866,2.3631347093,5.0270272766,5.5823364246,2.2355802773,5.3512523825,5.1552734161,1.8255439033,5.7282950737,0.2970036588,1.5946967914,2.6122159903,0.6757698686
UACC812,DMSO,FGF1,15,2.3458233468,3.6069683514,0.6872488327,1.7927959906,1.0631553522,3.8719200945,0.8705737781,0.6573266385,0.9331296009,0.8627416979,0.5607597531,5.6483836181,1.2255878309,1.2130477368,3.4641833134,2.2634718262,7.3513726366,1.7509944469,0.362010482,0.9120934576,1.6263640248,1.3480182144,1.0950656052,1.5312664716,0.5769348213,1.1221128833,0.9160002345,2.2456437398,0.3936659417,2.471097156,6.2956264427,0.2034101026,0.8189936802,2.0686517837,5.4156756502,3.6933306323,1.8193534051,4.5321406616,4.9723564766,1.5186636279,3.6034936342,0.2885722629,1.5441568358,2.6246093873,0.6971186177
UACC812,DMSO,NRG1,15,2.6392113454,3.4519410193,0.7885476121,6.5947998924,3.4705961612,4.0029325925,1.1009196823,0.6470373714,1.1674531283,0.8454177774,0.6306242186,3.5773532323,1.2868841848,1.3377673134,4.293321344,2.8126937341,5.5975043674,2.3698291956,0.3605163615,1.9303289901,5.577747726,1.6468460601,1.2665803148,1.3057207294,0.5548551596,1.0840524763,0.9943622624,2.6496928147,0.5122804595,2.5937672849,1.5040290767,0.2105408711,0.8006304227,3.0565290208,5.4136188766,4.1700770335,2.2527047671,5.2224256244,4.8147212245,1.5581951394,4.3835405463,0.2926731965,1.5661821734,2.368059569,0.7278115894
UACC812,PD173074,EGF,30,2.4253451505,3.614542925,0.7915712331,2.0216759902,1.2098627806,4.0664030019,0.7949088376,0.6664417697,0.9824852699,0.8316027658,0.5831485292,7.3633373214,1.3218377206,1.2749565676,3.137883695,2.1525861165,8.9631678991,1.7310956177,0.3601348311,0.8363779864,1.3507374832,1.4511390984,0.7988481146,1.3561278289,0.5764168873,1.10400477,0.8419567645,2.0814337406,0.4616253802,2.446754034,1.5761444134,0.2284221382,0.7767497744,2.2532920635,5.2282377259,4.0630205409,2.0565614609,5.4058898006,4.0614542393,1.7878504106,5.2400044097,0.3270415028,1.1199502175,2.5100236549,0.8442248009
UACC812,PD173074,IGF1,30,2.6250955086,3.951220526,0.7971267272,2.0267981951,1.3098346146,4.1116955789,0.8088016243,0.6521714539,0.8544904497,0.7394360209,0.5545887133,9.0442764218,1.3536298915,1.3159754456,3.3743968606,2.1097326407,10.8220101841,1.6018068936,0.3197681877,0.5483141455,1.1571152835,1.4426989276,0.7876678926,1.36114576,0.5969014644,1.1351702463,0.8790123895,2.2059015518,0.3489894218,2.5379073712,1.6300213095,0.232233145,0.8063090655,2.2393613657,5.6721246136,4.5774926515,1.9077681342,6.3809052622,4.6049202473,1.9566355364,5.7132552452,0.2909440435,1.3722192017,2.4756887747,0.7191725462
UACC812,GSK690693_GSK1120212,EGF,30,2.2886183309,3.6711593946,0.7339777914,15.5592634685,9.3474130195,3.9060602586,0.6401623395,0.6660070145,1.1419236445,0.6974064284,0.5397130175,16.3746010646,1.7424290272,1.3822692185,2.7479146979,1.8139955867,16.5523762292,1.9018462352,0.3684951651,0.1061876313,2.2009884745,1.3759567504,0.6693289879,1.3010240219,0.6174665515,0.9850887566,0.6688248451,1.15348304,0.3355763784,2.600426588,1.665566402,0.238975672,0.7686115884,1.8646468079,4.0471899183,3.8460903389,1.3611012822,3.3345622428,3.1112691558,2.3909715226,5.5103192648,0.3394372273,1.0671318411,2.069878831,0.6363687909
UACC812,GSK690693_GSK1120212,IGF1,30,2.1859090185,3.6523355643,0.7356768202,16.2375786022,9.6429888969,3.7611985483,0.6059466664,0.6361150746,0.9565229453,0.8101338659,0.557970015,17.5527536922,1.689971504,1.3339431094,2.7598860733,1.800128354,18.5049807389,2.0041803495,0.3619062497,0.1133137456,1.7333688169,1.4476768289,0.6603240964,1.2793359025,0.6100993286,0.9241717743,0.8294996879,1.0325954056,0.2603655206,2.3493415826,1.541215251,0.2235415461,0.803162768,1.8265430056,4.1663101452,3.9595436936,1.2993171269,3.1731363723,3.7247313307,2.5405702403,5.4433743712,0.3499419805,1.5897067698,2.0879048355,0.6444900869
UACC812,PD173074,FGF1,30,3.2336633095,4.2317432194,1.0542371242,3.4511254786,1.5289840919,5.5344229637,0.8958370783,0.6915062648,0.8788667663,0.8606720346,0.6105798717,2.5709765168,1.2875875153,1.3236012033,3.3132127579,1.8708989731,4.573363398,2.1108518846,0.2641805463,0.4181979296,1.0783191142,1.7967148505,1.0712309262,1.0814003037,0.6010036848,1.0470743327,0.7444010442,2.2613447932,0.3279014201,3.0304129337,2.1275493492,0.2358372945,0.8352972975,2.3113148594,5.8090580354,4.7806414517,1.7050111205,8.9518677503,6.9773654182,1.4000127321,6.7617221708,0.2926451775,1.4363848628,3.1266082247,0.6082152768
UACC812,PD173074,NRG1,30,2.6242170241,3.8029393647,0.8922132387,9.4342457595,4.4497440036,4.7360986668,1.2126402599,0.6172866687,1.4318246447,0.8397522303,0.6439685039,4.6853356651,1.272447173,1.4133484154,4.7550251461,2.7411574334,6.6940624281,2.7662050415,0.3509028092,2.0029263915,4.1229142581,1.4720783214,1.4425200106,1.099146008,0.5565209066,1.1049872619,1.0287277489,3.5087252733,0.602289255,2.9543933858,1.4358849259,0.235541791,0.7286944822,3.7948877418,6.2745252016,5.4900327208,2.4421550256,8.3386142683,5.9193798024,1.5753714479,6.5961398308,0.2902647397,0.9634592826,2.6079911742,0.9129813266
UACC812,GSK690693_GSK1120212,FGF1,30,2.2394138151,3.5834299604,0.9056149625,16.147755081,8.8409667651,4.7565612658,0.6082829403,0.6572107183,1.0801703545,0.9963305886,0.6334270552,8.6762597797,1.3728607685,1.3864216036,2.8778697442,1.8453576172,9.9692683042,1.8872049577,0.2997325976,0.1267891471,2.8896995226,1.4722937149,0.7725958718,1.1067850089,0.6321601257,0.9471057223,0.8417876008,1.3040796659,0.1985867077,2.4871651763,2.5701759066,0.2186367317,0.8207132893,1.7355819353,4.1472939,3.3618891882,1.3102378347,3.9447082369,4.2814538452,1.904578982,5.0403247413,0.2899535021,1.7049511608,2.2165137494,0.5123787832
UACC812,GSK690693_GSK1120212,NRG1,30,2.8797004849,4.1796046809,0.6338158471,14.5847065767,9.5716110504,3.740280819,0.6890267968,0.6436178448,1.0867501124,0.8124595309,0.6788279693,16.0656529753,1.6579023771,1.2797230806,3.1656890251,1.9896947471,17.4467028814,2.6434847013,0.3957386039,0.309507741,7.22773544,0.9869215046,0.9455520595,1.2911826668,0.6502162574,0.9892444193,1.0189247041,1.5397834582,0.2606195179,2.9868699277,5.4865332446,0.1843387601,0.7848402957,1.5992731866,4.7246287606,2.7761137219,1.2436415228,3.5893674264,4.1204523086,2.6489199187,3.4233750146,0.3269726044,1.3549341011,2.1920681877,0.681260243
UACC812,DMSO,EGF,30,2.8715930024,4.6322743358,0.6437664962,2.4094039127,1.2758188416,4.8385502915,0.7775272322,0.6475894074,0.8386582795,0.7826614479,0.6414263008,11.515806469,1.3267270535,1.3186434936,4.3417191088,2.6006376236,13.192254357,2.150543604,0.287327684,0.7335436944,1.1675320212,1.6961553422,0.780167225,1.3587082498,0.5015519866,0.984957064,0.7829047038,2.4840846657,0.3698441208,3.1306451303,2.8341599788,0.2049442835,0.7092785612,2.6080294617,6.0405877793,6.9105979789,1.8886245499,9.3839393134,7.7899016058,2.4723828489,7.8544241152,0.2925403383,1.7102885468,2.9199525353,0.7099861655
UACC812,DMSO,IGF1,30,2.4563975393,3.3868292103,0.638229946,2.3781894438,1.2289752332,4.3415030299,0.7325354761,0.6596482937,0.9111721536,0.8457407595,0.6163198823,9.8616792254,1.3084323989,1.311358209,3.5002401731,2.2639629906,10.7835886332,1.880464215,0.2920784842,0.4494109729,0.9837734057,1.4726770239,0.7793942827,1.228871758,0.5426716492,1.0063542826,0.726261056,2.2823074623,0.3036632802,2.494743044,1.6046942742,0.2315626056,0.7824535134,2.1293607852,4.8896928707,4.3705636061,2.11762348,5.9226808326,4.5845241232,2.203128291,5.6031128841,0.2947139581,1.365119013,2.3420068971,0.7031322129
UACC812,DMSO,,0,2.4740966486,3.3979608253,0.9796805142,1.8587932523,0.9364385753,4.7112744216,0.7517342228,0.6020216337,1.006004762,0.9271783253,0.6087520843,9.3789663566,1.2930231531,1.40591852,3.4593091959,2.1723241699,10.5144238017,1.7422089234,0.3111588451,0.8244659214,1.6343965864,1.6599521452,0.9775962507,1.1514837282,0.5395047243,1.0311969465,0.8952890066,2.0562631658,0.3204138583,2.5066590123,2.069888602,0.2238458727,0.7842661005,2.287587901,5.0149299596,4.0793254907,1.5935038831,5.5312255547,6.2500282752,2.0362708473,5.700594674,0.2882816125,1.6840152552,2.559842728,0.6717494985
UACC812,DMSO,NRG1,30,2.7230608314,3.5078999415,0.6464110285,7.9672203516,3.9040967373,4.0279328804,1.1833026778,0.6297491688,1.741160407,0.7844553158,0.6234100269,3.869328519,1.2509979679,1.3592951301,4.5828440196,2.7300150924,5.5078096122,2.4526532557,0.3836088585,1.8536611486,4.4313027356,1.5844151161,1.3777887548,1.1233636834,0.4959178461,1.1976529588,0.9755140772,3.4921124467,0.7763426909,2.7705250414,1.7723181631,0.2210710201,0.7960356435,3.656161437,6.0920968233,4.7556721671,2.436032882,6.9373976861,4.061816171,1.3779708697,5.6955854685,0.279955886,1.2124633438,2.5718796037,0.9708583556
UACC812,PD173074,EGF,60,3.398976258,5.3755975613,0.6258446893,3.2628282832,1.5633082557,5.5270663077,0.7829963371,0.6511863029,0.7195737111,0.7084734465,0.5550087857,12.4346861807,1.4425251503,1.3119360771,4.8078227078,2.7098877932,13.248165028,2.1493688917,0.2480932706,0.5274871107,0.8776373862,1.9235573885,0.7157482532,1.0893320713,0.5109454779,0.856686861,0.7455189541,2.4887083442,0.2618919017,3.447224839,5.8192268448,0.1950189559,0.7273999132,2.4414521858,6.2248567913,6.3507059213,1.9647719987,7.8169381302,8.1762177567,2.5280865246,7.7228561043,0.2341614027,1.7770706965,3.2183199346,0.5865764563
UACC812,PD173074,IGF1,60,3.7099146843,5.1016957622,0.7155938392,3.674768998,1.9743532337,5.4495332969,0.7318611246,0.6394048768,0.8486845867,0.7778780669,0.5845511316,17.703410564,1.598126401,1.3621765295,5.3997617552,2.9058749934,17.7094001742,2.6590428365,0.3028332064,0.3228699644,0.8709069175,2.0608509118,0.7884588803,1.3495353431,0.5557974417,1.0137040975,0.7788724107,2.6262199015,0.2290332625,3.7994234725,1.6041833363,0.2261396812,0.7330138607,2.4925787564,6.2296237987,7.4631391369,2.3826475175,9.5823147786,8.3027014858,3.1839366629,10.3028908369,0.2919660922,1.4466042239,3.3069787321,0.6023930074
UACC812,GSK690693_GSK1120212,EGF,60,2.2215710505,3.9175167257,0.6924724002,15.1671988279,8.114004264,4.2005905324,0.5717681325,0.7056980221,1.0346614664,0.7715770772,0.6163413919,15.7511176476,1.5825530553,1.3339238248,3.0296474081,1.8532276386,15.1030435677,2.357441258,0.3193438244,0.1005846145,1.4938202959,1.1476265761,0.6754918388,1.067144554,0.6005714641,1.0274071826,0.8150283855,1.096193151,0.2425811551,2.7178665535,2.7770185404,0.2384635442,0.7628153896,1.7614793732,4.2937477347,3.7979543893,1.2344610642,2.6148310268,3.5731523024,2.6713606997,5.4369225337,0.3121092361,1.5952576202,2.4485468838,0.6133637426
UACC812,GSK690693_GSK1120212,IGF1,60,2.6484400997,4.1451935607,0.7318977225,14.9091658473,7.9455061098,4.4227010354,0.5921862129,0.6651345171,1.0595461145,0.710440051,0.6058423727,21.0596445428,1.6747027542,1.2923690158,2.7930029451,1.7426136872,20.1471556677,2.2849813685,0.3338539918,0.0827379086,1.248147474,1.2281917396,0.7177130704,1.0638210568,0.5250508452,1.0214552278,0.7784332132,1.1882681914,0.2263842837,2.6042855524,1.6613168307,0.2136998019,0.7957611365,1.7519113533,4.6452350115,3.8534018117,1.4347845931,2.7977384653,3.097898823,2.9688446137,6.0627986896,0.3439694235,1.0045133256,2.2759543449,0.5628256715
UACC812,PD173074,FGF1,60,2.6155184786,3.8695303518,0.8030024114,2.348574743,1.1612279386,4.9702126657,0.7642321169,0.7188958557,0.8950912743,0.8734555997,0.5896463924,18.3281664069,1.4456688452,1.3944616124,3.4019370446,2.0642404334,17.4326532047,2.0649688575,0.334946947,0.3520777555,1.0266639515,1.4654089461,0.8554613522,1.2451791552,0.5492231955,1.0716065483,0.7922775472,1.9701129729,0.2952655552,2.6668874194,1.8327300966,0.2419416918,0.7555512134,1.9254130484,5.3064105437,4.9684160254,1.7772048507,6.3980678786,4.5881911853,2.7096068,6.7527187625,0.3326858666,1.4611323242,2.6081389602,0.6675134038
UACC812,PD173074,NRG1,60,2.6690640212,3.7950449498,0.9830978498,8.9787858588,3.4192708278,5.2399481025,1.1365604777,0.6320397348,1.1162046645,0.8287109417,0.5799110766,6.0940559462,1.1837652281,1.2749539973,4.5710689671,2.6867809496,7.6375703809,2.6912402282,0.3239330085,1.3844536653,2.5816618877,1.6652790403,1.4693896286,1.0175673931,0.5079991047,1.1343652302,0.9920358868,3.3615772544,0.4303035849,2.4475781963,1.4630988491,0.2110576089,0.7657533395,3.1353992561,5.7787152708,5.9308618532,2.5362000914,8.0980574396,4.9427655466,1.7658730265,6.4054207289,0.2666220948,1.4235385791,2.629814896,1.0201415965
UACC812,GSK690693_GSK1120212,FGF1,60,2.5845527862,3.8665689316,0.7471972773,14.191377414,8.4881152268,4.941202678,0.6155801216,0.730188192,1.0958400855,0.7194563875,0.5777676258,14.8422639285,1.4760051045,1.2285405754,2.844047652,1.8218805178,17.8743150067,1.9385409609,0.3301990635,0.1145046235,2.471935011,1.2413406038,0.7160554747,1.0378153211,0.6003536144,1.0127888929,0.8679534634,1.2554055617,0.2303883591,2.5260663662,1.4736476543,0.2142669264,0.7671150214,1.7578155868,4.5191858476,4.1598394057,1.5125733405,3.7798485851,2.9171176731,2.6617970231,6.2193338684,0.3186219836,1.1833245902,2.1497547934,0.5494708754
UACC812,GSK690693_GSK1120212,NRG1,60,2.6431984607,3.3035069204,0.6785142245,19.6575949064,10.8980798726,4.8597537193,0.6767981068,0.6748470193,1.1937520563,0.8366755622,0.5745634717,15.9324755514,1.5212343083,1.3800541452,3.4594167114,2.1229591597,14.9876862547,2.8184553302,0.3528528427,0.2666102926,4.5705818455,1.4816398938,0.8997996087,1.064660548,0.6252077959,1.0402128997,1.006261871,1.7340269401,0.2840326768,2.6038278842,1.6599011034,0.2157473217,0.8254620383,2.0263999069,4.9479823791,4.4744538253,1.7758867768,4.5851051262,4.0738218927,2.4701678838,6.4256036331,0.312723055,1.4998526193,2.2312694744,0.6438497391
UACC812,DMSO,EGF,60,2.6259032487,3.7566959039,0.6029755128,1.5761176106,1.0836673279,4.0347665389,0.8020601275,0.657961325,1.0495659582,0.7183492668,0.6099244035,12.756687394,1.423226072,1.3434308526,3.4426023166,1.9871841798,13.3190117719,1.5003528666,0.315886823,0.5232378013,1.1594934442,1.381055787,0.7817945408,1.3132458149,0.5827670517,1.1015834554,0.7537015825,2.0749532777,0.3772921442,2.5175366436,1.54032148,0.2207861359,0.7706076978,2.2039982138,5.3541149292,5.2731043715,1.7535471747,6.7669506938,4.0113624435,1.8901131665,6.1164068971,0.3479070208,0.9999634748,2.4732716328,0.7624746754
UACC812,DMSO,IGF1,60,2.955940007,4.1897991426,0.5209477079,2.7136176091,1.8718128752,3.6575170155,0.7882362637,0.6403827943,0.7929051587,0.8512358528,0.568436059,17.1808112472,1.5595667493,1.2943618536,3.8345043464,2.4871252818,15.6109044419,2.0004650265,0.3089607097,0.349163291,0.9508852846,1.410600849,0.8076086382,1.3166636118,0.5796914714,1.0550992491,0.8311691202,2.3709346262,0.2552036992,2.752576999,8.7808256703,0.2034399239,0.77238669,1.9558686831,5.3325867103,5.1162458837,1.4794817701,5.4843964342,5.7059293267,2.6569157549,6.2424859767,0.3031299885,2.0701462821,2.7368427185,0.7244051243
UACC812,DMSO,FGF1,60,3.0206293772,4.3880121192,0.5834602895,3.6016356457,2.1740529528,4.4373620489,0.7276713165,0.6704950669,0.8268542265,0.7795716618,0.6051357666,14.1983475417,1.4132729638,1.3731803313,4.3380914052,2.4500552637,13.5978574366,1.9530641811,0.3094534518,0.4901461447,0.9377528949,1.7330346516,0.754089993,1.2604221581,0.4626134108,1.070619277,0.7420463936,2.6560390571,0.2544394958,3.3901891789,1.4355585673,0.2253578056,0.7580107569,2.3546838581,5.9051123727,6.5554805106,2.0642919184,7.9944739904,5.7609280008,2.5987617764,8.2633782675,0.295381473,1.4256093513,2.9369224019,0.6181049542
UACC812,DMSO,NRG1,60,2.6264563006,3.5737310205,0.553426813,11.8331124659,5.9549567689,3.2595231079,1.132998702,0.6155389775,1.2052208589,0.8276189578,0.5417485941,3.6049298743,1.2314749911,1.296262451,5.6191187666,3.0822189225,5.6503015926,2.7218753901,0.3554613077,1.8067267309,2.9998993828,1.7347207482,1.4196849037,1.1648820889,0.5743114319,1.1274014063,1.0227844046,3.8043951825,0.5111854009,2.6950372188,3.4474562617,0.2096210518,0.8026723881,3.2453080578,6.3045063175,6.1834466127,2.4404836446,7.7581766435,6.5054019042,1.328743536,5.5302134584,0.2672010558,1.758640791,2.7004027844,1.1159711792
